datetime,symbol,month,open,high,low,close,volume
2021-07-20 12:45:00,IWM,2021-07,218.089996,218.5213,217.86,217.92999,945825
2021-07-20 13:00:00,IWM,2021-07,217.92999,218.0050049,217.0,217.58,1065648
2021-07-20 13:15:00,IWM,2021-07,217.56,217.72501,217.2,217.28,678268
2021-07-20 13:30:00,IWM,2021-07,217.25999,218.0,217.16,217.64,755799
2021-07-20 13:45:00,IWM,2021-07,217.64999,217.89,217.4119,217.745,589968
2021-07-20 14:00:00,IWM,2021-07,217.75,218.52,217.745,218.17,875929
2021-07-20 14:15:00,IWM,2021-07,218.17,218.61,218.17,218.60001,855681
2021-07-20 14:30:00,IWM,2021-07,218.61,218.78999,218.25999,218.35001,1428388
2021-07-20 14:45:00,IWM,2021-07,218.35001,218.56,218.029999,218.050003,1083845
2021-07-20 15:00:00,IWM,2021-07,218.050003,218.56,217.95,218.39999,834795
2021-07-20 15:15:00,IWM,2021-07,218.39,218.924,218.28999,218.91,848287
2021-07-20 15:30:00,IWM,2021-07,218.91,219.145,218.86,218.96001,1526186
2021-07-20 15:45:00,IWM,2021-07,218.96001,219.27,217.86,218.235,3773098
2021-07-21 09:30:00,IWM,2021-07,219.46001,220.88,219.36,220.85001,2627388
2021-07-21 09:45:00,IWM,2021-07,220.86,221.91,220.86,221.88,2066864
2021-07-21 10:00:00,IWM,2021-07,221.89,222.039993,221.3781,221.66499,1598705
2021-07-21 10:15:00,IWM,2021-07,221.62,221.81,220.94,220.95,956210
2021-07-21 10:30:00,IWM,2021-07,220.95,221.34,220.46001,221.22,1529432
2021-07-21 10:45:00,IWM,2021-07,221.2,221.28999,220.33009,220.5257,921160
2021-07-21 11:00:00,IWM,2021-07,220.53,221.11,220.53,221.10001,1374753
2021-07-21 11:15:00,IWM,2021-07,221.12,221.315,220.75,220.8,813036
2021-07-21 11:30:00,IWM,2021-07,220.81,221.48,220.74001,221.37,551385
2021-07-21 11:45:00,IWM,2021-07,221.39999,221.91,221.34,221.73,808476
2021-07-21 12:00:00,IWM,2021-07,221.74001,221.95,221.655,221.91,585307
2021-07-21 12:15:00,IWM,2021-07,221.92,222.145,221.72,221.7395,756388
2021-07-21 12:30:00,IWM,2021-07,221.74001,222.059998,221.565,222.020004,485169
2021-07-21 12:45:00,IWM,2021-07,222.029999,222.089996,221.64011,221.66,474251
2021-07-21 13:00:00,IWM,2021-07,221.67,222.14,221.67,222.059998,581894
2021-07-21 13:15:00,IWM,2021-07,222.070007,222.22,221.955,222.089996,436061
2021-07-21 13:30:00,IWM,2021-07,222.11,222.205,221.89999,221.99001,945101
2021-07-21 13:45:00,IWM,2021-07,221.98,222.0099945,221.77,221.85001,376919
2021-07-21 14:00:00,IWM,2021-07,221.86,222.2,221.545,221.545,707408
2021-07-21 14:15:00,IWM,2021-07,221.56,221.765,221.22,221.75999,1071870
2021-07-21 14:30:00,IWM,2021-07,221.755,221.91,221.57001,221.75999,578188
2021-07-21 14:45:00,IWM,2021-07,221.74001,221.925,221.72501,221.85001,403718
2021-07-21 15:00:00,IWM,2021-07,221.85001,222.059998,221.78,221.88,503263
2021-07-21 15:15:00,IWM,2021-07,221.88,222.054993,221.64,221.71001,585856
2021-07-21 15:30:00,IWM,2021-07,221.7,221.88,221.595,221.87,932197
2021-07-21 15:45:00,IWM,2021-07,221.87,222.13,221.42,222.12,2730235
2021-07-22 09:30:00,IWM,2021-07,221.451,221.53,220.070007,220.8399,2228412
2021-07-22 09:45:00,IWM,2021-07,220.8,220.825,219.22099,219.45,2459008
2021-07-22 10:00:00,IWM,2021-07,219.47,219.89,218.99001,219.58,1838078
2021-07-22 10:15:00,IWM,2021-07,219.59,219.74001,218.66,219.024994,1450435
2021-07-22 10:30:00,IWM,2021-07,219.039993,219.59,218.95,219.255,1067579
2021-07-22 10:45:00,IWM,2021-07,219.28,219.28751,218.63499,218.66,956449
2021-07-22 11:00:00,IWM,2021-07,218.64,218.8,218.050003,218.13,986117
2021-07-22 11:15:00,IWM,2021-07,218.14,218.33,217.95,218.31,1189454
2021-07-22 11:30:00,IWM,2021-07,218.3,218.67999,217.96001,217.99001,1140616
2021-07-22 11:45:00,IWM,2021-07,218.0,218.39,217.89999,218.17,831580
2021-07-22 12:00:00,IWM,2021-07,218.17,218.25,217.58,217.705,1406194
2021-07-22 12:15:00,IWM,2021-07,217.7,218.42,217.59,218.38,927405
2021-07-22 12:30:00,IWM,2021-07,218.36,218.85001,218.31,218.75999,981363
2021-07-22 12:45:00,IWM,2021-07,218.75999,218.8,218.53,218.75999,830960
2021-07-22 13:00:00,IWM,2021-07,218.75999,219.36,218.67,219.30299,615451
2021-07-22 13:15:00,IWM,2021-07,219.28,219.28,218.92,219.1519,629958
2021-07-22 13:30:00,IWM,2021-07,219.17,219.17999,218.75,218.83,718653
2021-07-22 13:45:00,IWM,2021-07,218.81,219.30499,218.74001,219.28,518431
2021-07-22 14:00:00,IWM,2021-07,219.28,219.45,219.020004,219.44,583864
2021-07-22 14:15:00,IWM,2021-07,219.44,219.52,219.17999,219.3,575536
2021-07-22 14:30:00,IWM,2021-07,219.30499,219.31,218.92,218.95,621950
2021-07-22 14:45:00,IWM,2021-07,218.96001,219.58,218.87,219.56,553669
2021-07-22 15:00:00,IWM,2021-07,219.55499,219.60001,219.16,219.16,538102
2021-07-22 15:15:00,IWM,2021-07,219.14999,219.27811,218.97,218.99001,533580
2021-07-22 15:30:00,IWM,2021-07,218.98,219.0,218.10001,218.17999,1911701
2021-07-22 15:45:00,IWM,2021-07,218.19,218.55,218.17,218.46001,2255699
2021-07-23 09:30:00,IWM,2021-07,218.53,219.9399,218.53,219.55,2291582
2021-07-23 09:45:00,IWM,2021-07,219.53,219.61,217.645,217.795,1640317
2021-07-23 10:00:00,IWM,2021-07,217.8,217.94,216.91,216.94,1775585
2021-07-23 10:15:00,IWM,2021-07,216.94,218.17999,216.91,218.16,1400731
2021-07-23 10:30:00,IWM,2021-07,218.17,218.3884,217.89,218.2289,1126430
2021-07-23 10:45:00,IWM,2021-07,218.22,218.58501,217.99001,218.42999,721724
2021-07-23 11:00:00,IWM,2021-07,218.41,218.72,218.25,218.5201,717603
2021-07-23 11:15:00,IWM,2021-07,218.53999,218.83501,218.47,218.67999,584806
2021-07-23 11:30:00,IWM,2021-07,218.675,219.2,218.45,218.5,778729
2021-07-23 11:45:00,IWM,2021-07,218.49001,218.50999,218.12,218.16,758587
2021-07-23 12:00:00,IWM,2021-07,218.16,218.46001,217.94501,218.45,683944
2021-07-23 12:15:00,IWM,2021-07,218.45,218.565,218.089996,218.245,358105
2021-07-23 12:30:00,IWM,2021-07,218.25,218.62,218.13,218.495,624467
2021-07-23 12:45:00,IWM,2021-07,218.485,218.92999,218.47,218.6676,833039
2021-07-23 13:00:00,IWM,2021-07,218.64999,218.78,218.41,218.69,482952
2021-07-23 13:15:00,IWM,2021-07,218.69,218.75,218.58501,218.61,273140
2021-07-23 13:30:00,IWM,2021-07,218.625,218.92,218.59,218.8399,373401
2021-07-23 13:45:00,IWM,2021-07,218.85001,219.25999,218.74001,219.25,415620
2021-07-23 14:00:00,IWM,2021-07,219.2397,219.45,218.92,219.28,447280
2021-07-23 14:15:00,IWM,2021-07,219.28,219.56,219.19,219.28,499595
2021-07-23 14:30:00,IWM,2021-07,219.2681,219.485,219.14,219.16,571892
2021-07-23 14:45:00,IWM,2021-07,219.14999,219.23,219.059998,219.17,308082
2021-07-23 15:00:00,IWM,2021-07,219.17,219.21001,218.9201,219.074997,866052
2021-07-23 15:15:00,IWM,2021-07,219.070007,219.47,219.059998,219.42,478530
2021-07-23 15:30:00,IWM,2021-07,219.44,219.59419,219.42,219.52499,797927
2021-07-23 15:45:00,IWM,2021-07,219.52499,219.71001,219.31,219.49001,2225235
2021-07-26 09:30:00,IWM,2021-07,220.39,222.050003,219.8,219.89,3542794
2021-07-26 09:45:00,IWM,2021-07,219.89999,221.39999,219.88,221.205,1469710
2021-07-26 10:00:00,IWM,2021-07,221.19,221.82001,221.039993,221.535,1400796
2021-07-26 10:15:00,IWM,2021-07,221.53,222.0099945,221.49001,221.64999,1138394
2021-07-26 10:30:00,IWM,2021-07,221.66,221.92999,220.435,220.435,1355152
2021-07-26 10:45:00,IWM,2021-07,220.44,220.8,220.28,220.38,950053
2021-07-26 11:00:00,IWM,2021-07,220.38,220.57001,219.97099,220.3,698326
2021-07-26 11:15:00,IWM,2021-07,220.32001,220.82001,220.14,220.19501,601324
2021-07-26 11:30:00,IWM,2021-07,220.215,220.37,219.855,219.99001,722455
2021-07-26 11:45:00,IWM,2021-07,220.0,220.355,219.92,219.92999,461367
2021-07-26 12:00:00,IWM,2021-07,219.92,219.92999,219.44,219.56,1052126
2021-07-26 12:15:00,IWM,2021-07,219.565,219.84,219.28,219.77,843032
2021-07-26 12:30:00,IWM,2021-07,219.77,219.80499,219.28999,219.33,522139
2021-07-26 12:45:00,IWM,2021-07,219.33501,219.61,219.2,219.42,476745
2021-07-26 13:00:00,IWM,2021-07,219.435,219.4899,219.14999,219.25999,573681
2021-07-26 13:15:00,IWM,2021-07,219.27,219.81,219.14999,219.785,342929
2021-07-26 13:30:00,IWM,2021-07,219.8298,219.86,219.61,219.64,380373
2021-07-26 13:45:00,IWM,2021-07,219.64,219.715,219.42999,219.66,285232
2021-07-26 14:00:00,IWM,2021-07,219.64999,219.745,219.35001,219.39,337765
2021-07-26 14:15:00,IWM,2021-07,219.35001,219.94,219.25999,219.92999,682834
2021-07-26 14:30:00,IWM,2021-07,219.92999,219.98,219.755,219.78999,250443
2021-07-26 14:45:00,IWM,2021-07,219.83,220.020004,219.67,219.705,325234
2021-07-26 15:00:00,IWM,2021-07,219.715,219.92,219.62,219.92,386324
2021-07-26 15:15:00,IWM,2021-07,219.935,220.1657,219.825,220.089996,302430
2021-07-26 15:30:00,IWM,2021-07,220.080002,220.33,219.9675,220.285,629089
2021-07-26 15:45:00,IWM,2021-07,220.28,220.33,219.9998,220.19,1422934
2021-07-27 09:30:00,IWM,2021-07,220.19,220.19,217.42999,217.46001,3040599
2021-07-27 09:45:00,IWM,2021-07,217.455,217.745,216.77499,216.86,2323262
2021-07-27 10:00:00,IWM,2021-07,216.86,217.35001,216.020004,216.175,2145616
2021-07-27 10:15:00,IWM,2021-07,216.17999,217.3,215.94501,217.13,1692691
2021-07-27 10:30:00,IWM,2021-07,217.10001,217.205,216.59891,216.78,1406813
2021-07-27 10:45:00,IWM,2021-07,216.78,217.64999,216.645,217.28999,1642644
2021-07-27 11:00:00,IWM,2021-07,217.28,217.595,217.060806,217.465,925037
2021-07-27 11:15:00,IWM,2021-07,217.47,217.47,216.61,216.815,1295459
2021-07-27 11:30:00,IWM,2021-07,216.8,216.825,215.3819,215.98,1944762
2021-07-27 11:45:00,IWM,2021-07,215.94,216.605,215.92,216.50999,1472300
2021-07-27 12:00:00,IWM,2021-07,216.5,216.67999,215.61,216.14999,1424580
2021-07-27 12:15:00,IWM,2021-07,216.14,216.52,216.074997,216.44501,1073072
2021-07-27 12:30:00,IWM,2021-07,216.41,216.565,215.965,216.425,752331
2021-07-27 12:45:00,IWM,2021-07,216.42999,216.62,215.91,216.059998,639251
2021-07-27 13:00:00,IWM,2021-07,216.039993,216.33,215.81,215.87,665167
2021-07-27 13:15:00,IWM,2021-07,215.87,215.965,215.455,215.75999,783076
2021-07-27 13:30:00,IWM,2021-07,215.75999,216.24001,215.56,216.21989,757710
2021-07-27 13:45:00,IWM,2021-07,216.205,216.55,216.14999,216.22,553793
2021-07-27 14:00:00,IWM,2021-07,216.2,216.515,216.11,216.48,591199
2021-07-27 14:15:00,IWM,2021-07,216.49001,217.080002,216.47,216.91,909142
2021-07-27 14:30:00,IWM,2021-07,216.91,217.080002,216.8,217.0,867544
2021-07-27 14:45:00,IWM,2021-07,217.020004,217.44,216.96001,217.35001,777819
2021-07-27 15:00:00,IWM,2021-07,217.35001,217.67,217.029999,217.080002,693856
2021-07-27 15:15:00,IWM,2021-07,217.089996,217.425,217.0099945,217.36,816431
2021-07-27 15:30:00,IWM,2021-07,217.36,217.44,217.039993,217.28999,990631
2021-07-27 15:45:00,IWM,2021-07,217.28,217.8,217.0050049,217.63,2826834
2021-07-28 09:30:00,IWM,2021-07,218.89999,220.12,218.692,219.72,3347846
2021-07-28 09:45:00,IWM,2021-07,219.72501,220.23,219.12,219.67,1717235
2021-07-28 10:00:00,IWM,2021-07,219.685,219.795,218.27,218.3,1164209
2021-07-28 10:15:00,IWM,2021-07,218.3,218.42999,217.52251,217.64999,1385947
2021-07-28 10:30:00,IWM,2021-07,217.66,218.14999,217.41,217.5,1652523
2021-07-28 10:45:00,IWM,2021-07,217.50999,218.55499,217.45351,218.55499,825063
2021-07-28 11:00:00,IWM,2021-07,218.55,219.089996,218.35001,219.0099945,812820
2021-07-28 11:15:00,IWM,2021-07,219.0050049,219.41499,218.88,219.28999,943428
2021-07-28 11:30:00,IWM,2021-07,219.28,219.645,219.024994,219.53,753024
2021-07-28 11:45:00,IWM,2021-07,219.53999,220.11,219.46001,220.0099945,767373
2021-07-28 12:00:00,IWM,2021-07,220.0,220.42999,219.91499,220.31,940617
2021-07-28 12:15:00,IWM,2021-07,220.31,220.37,219.765,219.77499,1514289
2021-07-28 12:30:00,IWM,2021-07,219.78,219.97,219.55,219.62,566466
2021-07-28 12:45:00,IWM,2021-07,219.61,219.92999,219.595,219.78999,440572
2021-07-28 13:00:00,IWM,2021-07,219.78999,220.3,219.77,220.125,941078
2021-07-28 13:15:00,IWM,2021-07,220.14999,220.14999,219.92999,219.99001,444366
2021-07-28 13:30:00,IWM,2021-07,220.0,220.10001,219.675,219.77,447542
2021-07-28 13:45:00,IWM,2021-07,219.755,220.070007,219.71001,219.765,746511
2021-07-28 14:00:00,IWM,2021-07,219.77,220.53,219.49001,220.175,1307734
2021-07-28 14:15:00,IWM,2021-07,220.18941,220.64999,220.089996,220.62,584380
2021-07-28 14:30:00,IWM,2021-07,220.62,221.3,220.485,221.28999,1336768
2021-07-28 14:45:00,IWM,2021-07,221.28999,222.59,221.28999,221.965,2564595
2021-07-28 15:00:00,IWM,2021-07,221.965,222.32001,221.92,222.089996,1252497
2021-07-28 15:15:00,IWM,2021-07,222.089996,222.25,221.66,222.2,1111017
2021-07-28 15:30:00,IWM,2021-07,222.22,222.44,221.42999,221.56,1286472
2021-07-28 15:45:00,IWM,2021-07,221.55,221.7289,220.85001,220.89,2589448
2021-07-29 09:30:00,IWM,2021-07,222.75,223.515,222.14999,222.67999,2390627
2021-07-29 09:45:00,IWM,2021-07,222.64999,223.32001,222.21001,223.039993,1212608
2021-07-29 10:00:00,IWM,2021-07,223.098999,223.5101,222.5,223.375,953933
2021-07-29 10:15:00,IWM,2021-07,223.42999,223.67999,223.3,223.52,842535
2021-07-29 10:30:00,IWM,2021-07,223.53999,223.89,223.2601,223.67999,1024784
2021-07-29 10:45:00,IWM,2021-07,223.67999,223.84,223.31,223.465,839518
2021-07-29 11:00:00,IWM,2021-07,223.47,223.78999,223.32001,223.55,620957
2021-07-29 11:15:00,IWM,2021-07,223.57001,223.97,223.45,223.60001,792483
2021-07-29 11:30:00,IWM,2021-07,223.59,223.92,223.59,223.83,446839
2021-07-29 11:45:00,IWM,2021-07,223.83,224.14,223.74001,224.13,713142
2021-07-29 12:00:00,IWM,2021-07,224.13499,224.34,224.0099945,224.265,653302
2021-07-29 12:15:00,IWM,2021-07,224.25999,224.435,223.89,223.89,559745
2021-07-29 12:30:00,IWM,2021-07,223.89,224.050003,223.67999,223.895,444989
2021-07-29 12:45:00,IWM,2021-07,223.89,224.062698,223.63,224.050003,390724
2021-07-29 13:00:00,IWM,2021-07,224.050003,224.36,223.94,224.36,721652
2021-07-29 13:15:00,IWM,2021-07,224.37,224.375,223.91,224.21001,464053
2021-07-29 13:30:00,IWM,2021-07,224.21001,224.21001,223.77499,223.955,422098
2021-07-29 13:45:00,IWM,2021-07,223.95,224.054993,223.62,223.77,576571
2021-07-29 14:00:00,IWM,2021-07,223.8,223.855,223.56,223.73,607552
2021-07-29 14:15:00,IWM,2021-07,223.73,223.81,223.11501,223.35001,679197
2021-07-29 14:30:00,IWM,2021-07,223.35001,223.42,222.73,222.96001,838359
2021-07-29 14:45:00,IWM,2021-07,222.95,223.36,222.94,223.34,676109
2021-07-29 15:00:00,IWM,2021-07,223.34,223.35001,222.955,223.0,749217
2021-07-29 15:15:00,IWM,2021-07,223.0,223.1525,222.83,222.89011,567390
2021-07-29 15:30:00,IWM,2021-07,222.89999,223.089996,222.83,222.99001,851452
2021-07-29 15:45:00,IWM,2021-07,223.0,223.14,222.53999,222.57001,1949795
2021-07-30 09:30:00,IWM,2021-07,222.52,223.75,221.33,223.0,2674927
2021-07-30 09:45:00,IWM,2021-07,222.96001,224.050003,222.96001,223.67,1072995
2021-07-30 10:00:00,IWM,2021-07,223.60001,223.995,223.50999,223.6875,904363
2021-07-30 10:15:00,IWM,2021-07,223.685,223.78999,222.53,222.85001,1365778
2021-07-30 10:30:00,IWM,2021-07,222.88,223.19,222.12,222.33,1090449
2021-07-30 10:45:00,IWM,2021-07,222.34,222.44,221.75999,221.83,1091186
2021-07-30 11:00:00,IWM,2021-07,221.83,222.33,221.52,222.080002,1076240
2021-07-30 11:15:00,IWM,2021-07,222.080002,222.089996,221.62,221.63,698253
2021-07-30 11:30:00,IWM,2021-07,221.63,221.95,221.25,221.89999,820293
2021-07-30 11:45:00,IWM,2021-07,221.9082,222.029999,221.7,221.905,545346
2021-07-30 12:00:00,IWM,2021-07,221.91,221.98,221.37,221.64999,679354
2021-07-30 12:15:00,IWM,2021-07,221.64,221.64,221.33,221.57001,341447
2021-07-30 12:30:00,IWM,2021-07,221.58,221.8,221.545,221.58,356006
2021-07-30 12:45:00,IWM,2021-07,221.58,221.77499,221.31,221.395,407848
2021-07-30 13:00:00,IWM,2021-07,221.41,221.42,220.95,221.16499,656523
2021-07-30 13:15:00,IWM,2021-07,221.17,221.24001,220.935,221.080002,508848
2021-07-30 13:30:00,IWM,2021-07,221.070007,221.47,221.0016022,221.37,371723
2021-07-30 13:45:00,IWM,2021-07,221.36,221.36,221.089996,221.21001,998655
2021-07-30 14:00:00,IWM,2021-07,221.25,221.28,220.67999,221.0099945,756018
2021-07-30 14:15:00,IWM,2021-07,221.0,221.39,220.69501,220.705,655775
2021-07-30 14:30:00,IWM,2021-07,220.7,220.78,220.27499,220.47501,1293589
2021-07-30 14:45:00,IWM,2021-07,220.48,220.69,220.315,220.49001,1037744
2021-07-30 15:00:00,IWM,2021-07,220.48,221.145,220.465,221.080002,982815
2021-07-30 15:15:00,IWM,2021-07,221.089996,221.245,220.72501,221.14011,1073216
2021-07-30 15:30:00,IWM,2021-07,221.14999,221.28,220.88499,220.91499,1073871
2021-07-30 15:45:00,IWM,2021-07,220.92,221.13,220.715,221.070007,3350605
2021-08-02 09:30:00,IWM,2021-08,221.050003,224.080002,221.050003,223.91,2664231
2021-08-02 09:45:00,IWM,2021-08,223.89999,224.55,223.22,224.0,1596409
2021-08-02 10:00:00,IWM,2021-08,223.99001,224.35001,223.37,223.47,1139656
2021-08-02 10:15:00,IWM,2021-08,223.46001,223.60001,222.44,222.78,1523008
2021-08-02 10:30:00,IWM,2021-08,222.78999,223.17,222.35001,222.67999,963564
2021-08-02 10:45:00,IWM,2021-08,222.75999,222.89,222.0099945,222.080002,683513
2021-08-02 11:00:00,IWM,2021-08,222.080002,222.57001,221.95,222.44,562439
2021-08-02 11:15:00,IWM,2021-08,222.42,222.42,221.92,222.095001,481082
2021-08-02 11:30:00,IWM,2021-08,222.12,222.2,221.46001,221.59,721474
2021-08-02 11:45:00,IWM,2021-08,221.56,221.86,221.024994,221.057495,603769
2021-08-02 12:00:00,IWM,2021-08,221.070007,221.28999,220.5,221.029999,1328769
2021-08-02 12:15:00,IWM,2021-08,221.029999,221.27,220.78999,221.17999,602704
2021-08-02 12:30:00,IWM,2021-08,221.19501,221.825,221.16,221.57001,619855
2021-08-02 12:45:00,IWM,2021-08,221.57001,221.78,221.175,221.38,737714
2021-08-02 13:00:00,IWM,2021-08,221.39,221.71001,221.33501,221.53,405693
2021-08-02 13:15:00,IWM,2021-08,221.52,221.7,221.2,221.52,383216
2021-08-02 13:30:00,IWM,2021-08,221.53999,221.72,221.38,221.52499,503149
2021-08-02 13:45:00,IWM,2021-08,221.53,221.58,221.25999,221.42999,397026
2021-08-02 14:00:00,IWM,2021-08,221.45,222.2095,221.36,222.11,619370
2021-08-02 14:15:00,IWM,2021-08,222.11,222.23,221.38,221.52,669924
2021-08-02 14:30:00,IWM,2021-08,221.53,221.69,221.28,221.425,607881
2021-08-02 14:45:00,IWM,2021-08,221.42999,221.58,221.33,221.50999,372228
2021-08-02 15:00:00,IWM,2021-08,221.50999,221.67,220.99001,221.020004,612789
2021-08-02 15:15:00,IWM,2021-08,221.039993,221.31,220.925,220.97,541048
2021-08-02 15:30:00,IWM,2021-08,220.95,221.10989,220.41,220.41251,1042465
2021-08-02 15:45:00,IWM,2021-08,220.38251,220.41,219.64,219.92,3058737
2021-08-03 09:30:00,IWM,2021-08,219.95,221.10001,218.37,218.69,2370327
2021-08-03 09:45:00,IWM,2021-08,218.7,218.7,217.66499,218.24001,1831597
2021-08-03 10:00:00,IWM,2021-08,218.28999,218.62,217.10001,217.66,2194376
2021-08-03 10:15:00,IWM,2021-08,217.66,218.81,217.50999,218.73,1663447
2021-08-03 10:30:00,IWM,2021-08,218.71001,218.97,218.11501,218.85001,1271919
2021-08-03 10:45:00,IWM,2021-08,218.85001,219.39,218.36,218.41,1384608
2021-08-03 11:00:00,IWM,2021-08,218.41,219.020004,218.27,219.0,833767
2021-08-03 11:15:00,IWM,2021-08,219.0,219.32001,218.72,219.31,650804
2021-08-03 11:30:00,IWM,2021-08,219.33,220.31,219.33,220.21001,1317057
2021-08-03 11:45:00,IWM,2021-08,220.21001,220.27,219.8175,219.91,729949
2021-08-03 12:00:00,IWM,2021-08,219.92,220.23,219.645,219.83501,583686
2021-08-03 12:15:00,IWM,2021-08,219.83,220.039993,219.58009,219.64,509159
2021-08-03 12:30:00,IWM,2021-08,219.66,219.83,219.41,219.67,394774
2021-08-03 12:45:00,IWM,2021-08,219.67999,220.070007,219.56,219.89999,294126
2021-08-03 13:00:00,IWM,2021-08,219.91,220.16,219.86,220.14,754513
2021-08-03 13:15:00,IWM,2021-08,220.13,220.16499,219.605,219.87,625077
2021-08-03 13:30:00,IWM,2021-08,219.87,219.99001,219.67,219.75999,678259
2021-08-03 13:45:00,IWM,2021-08,219.74001,220.41,219.67,220.27,749675
2021-08-03 14:00:00,IWM,2021-08,220.27,220.34,219.88,219.955,475267
2021-08-03 14:15:00,IWM,2021-08,219.955,220.42,219.87,220.355,537660
2021-08-03 14:30:00,IWM,2021-08,220.36,221.059998,220.31,221.054993,789714
2021-08-03 14:45:00,IWM,2021-08,221.059998,221.059998,220.5,220.59,631999
2021-08-03 15:00:00,IWM,2021-08,220.61,220.895,220.53,220.55,965075
2021-08-03 15:15:00,IWM,2021-08,220.60001,220.71001,220.46001,220.66,598777
2021-08-03 15:30:00,IWM,2021-08,220.64999,220.73,220.3,220.31,839938
2021-08-03 15:45:00,IWM,2021-08,220.3,220.94,220.3,220.89999,2483658
2021-08-04 09:30:00,IWM,2021-08,219.10001,220.12,218.57001,219.23,3626849
2021-08-04 09:45:00,IWM,2021-08,219.23,220.13,218.8175,219.17999,1790211
2021-08-04 10:00:00,IWM,2021-08,219.17999,221.2,219.14,221.13,1713514
2021-08-04 10:15:00,IWM,2021-08,221.11,221.16,220.34,220.39,1294364
2021-08-04 10:30:00,IWM,2021-08,220.39,220.39,219.17999,220.16,1347471
2021-08-04 10:45:00,IWM,2021-08,220.17,220.41,219.57001,220.0099945,764071
2021-08-04 11:00:00,IWM,2021-08,220.029999,220.8017,219.64,220.62,774655
2021-08-04 11:15:00,IWM,2021-08,220.63,220.75,219.933,220.14,539074
2021-08-04 11:30:00,IWM,2021-08,220.14,220.22,218.78999,219.039993,845047
2021-08-04 11:45:00,IWM,2021-08,219.049896,219.19,218.47,218.595,795418
2021-08-04 12:00:00,IWM,2021-08,218.57001,218.795,218.5,218.67999,771790
2021-08-04 12:15:00,IWM,2021-08,218.66,218.91,218.53999,218.75,644751
2021-08-04 12:30:00,IWM,2021-08,218.74001,218.85001,218.059998,218.3712,1210563
2021-08-04 12:45:00,IWM,2021-08,218.375,218.63499,218.2,218.45,461592
2021-08-04 13:00:00,IWM,2021-08,218.44501,218.74001,218.25301,218.515,478141
2021-08-04 13:15:00,IWM,2021-08,218.49001,218.73,218.39,218.50999,511029
2021-08-04 13:30:00,IWM,2021-08,218.5,218.74001,218.28999,218.32001,366454
2021-08-04 13:45:00,IWM,2021-08,218.31,218.85001,218.2487,218.77,367116
2021-08-04 14:00:00,IWM,2021-08,218.78,218.97,218.595,218.83,420836
2021-08-04 14:15:00,IWM,2021-08,218.83,218.95,218.31,218.39,385751
2021-08-04 14:30:00,IWM,2021-08,218.39,218.435,218.13,218.16,410081
2021-08-04 14:45:00,IWM,2021-08,218.16,218.46001,217.89,218.41,583050
2021-08-04 15:00:00,IWM,2021-08,218.39999,218.44,218.14999,218.17999,556152
2021-08-04 15:15:00,IWM,2021-08,218.19,218.34,218.0099945,218.33,535354
2021-08-04 15:30:00,IWM,2021-08,218.33,218.485,218.17999,218.47,745232
2021-08-04 15:45:00,IWM,2021-08,218.48,218.57001,218.0,218.089996,1612541
2021-08-05 09:30:00,IWM,2021-08,219.089996,220.52,218.67999,219.99001,3079404
2021-08-05 09:45:00,IWM,2021-08,220.0,220.60001,219.57001,220.5965,1774913
2021-08-05 10:00:00,IWM,2021-08,220.60001,220.64999,219.75999,220.0099945,1034324
2021-08-05 10:15:00,IWM,2021-08,220.029999,220.24001,219.57001,220.041595,789907
2021-08-05 10:30:00,IWM,2021-08,220.029999,220.64,219.99001,220.56,845559
2021-08-05 10:45:00,IWM,2021-08,220.58,221.16,220.58,221.1506,783191
2021-08-05 11:00:00,IWM,2021-08,221.16,221.87,221.125,221.82001,1087094
2021-08-05 11:15:00,IWM,2021-08,221.83,222.3,221.64999,222.205,1233496
2021-08-05 11:30:00,IWM,2021-08,222.2,222.38,221.78999,221.81,749184
2021-08-05 11:45:00,IWM,2021-08,221.81,222.11501,221.74001,222.059998,489798
2021-08-05 12:00:00,IWM,2021-08,222.059998,222.42999,222.0099945,222.3,1074200
2021-08-05 12:15:00,IWM,2021-08,222.3,222.395,221.675,221.71001,1246557
2021-08-05 12:30:00,IWM,2021-08,221.72,221.72,221.32001,221.435,802284
2021-08-05 12:45:00,IWM,2021-08,221.45,221.61,221.35001,221.52,522396
2021-08-05 13:00:00,IWM,2021-08,221.53,221.64999,221.45,221.47,328052
2021-08-05 13:15:00,IWM,2021-08,221.48,221.64,221.37,221.61,270570
2021-08-05 13:30:00,IWM,2021-08,221.59,221.86,221.52,221.82001,369338
2021-08-05 13:45:00,IWM,2021-08,221.81,221.89999,221.7,221.77,221111
2021-08-05 14:00:00,IWM,2021-08,221.75,221.94501,221.50999,221.81,624299
2021-08-05 14:15:00,IWM,2021-08,221.83,221.96001,221.7,221.91,494989
2021-08-05 14:30:00,IWM,2021-08,221.91,222.041702,221.85001,221.86,318331
2021-08-05 14:45:00,IWM,2021-08,221.84,221.88,221.63499,221.64,447256
2021-08-05 15:00:00,IWM,2021-08,221.64999,221.88,221.63,221.78999,488959
2021-08-05 15:15:00,IWM,2021-08,221.78,221.99001,221.63,221.87,769822
2021-08-05 15:30:00,IWM,2021-08,221.86501,221.89999,221.72,221.86,627620
2021-08-05 15:45:00,IWM,2021-08,221.86,222.215,221.78999,222.11,1865008
